time	tpos	tneg	flux	fpos	fneg
-21.4479999947544	21.4799999999996	21.4799999999996	5.88908540856958e-10	2.91088027233278e-10	2.91088027233278e-10
0.0720000010728836	0.04	0.04	4.22141208828428e-08	8.0231555794189e-09	8.0231555794189e-09
0.192000005841255	0.08	0.08	3.17636953415733e-08	5.61992325768932e-09	5.61992325768932e-09
0.352000009715557	0.08	0.08	2.08277755054801e-08	5.20570139503379e-09	5.20570139503379e-09
0.512000006139278	0.08	0.08	2.81395639488704e-08	5.32563273737173e-09	5.32563273737173e-09
0.672000002563	0.08	0.08	3.29015728147249e-08	5.47110425361037e-09	5.47110425361037e-09
0.791999999880791	0.04	0.04	3.97427583602196e-08	7.79787587761617e-09	7.79787587761617e-09
1.31200000564257	0.48	0.48	9.52702597700393e-09	2.05340312305663e-09	2.05340312305663e-09
1.87200000554323	0.08	0.08	2.73477845543532e-08	5.41345798911372e-09	5.41345798911372e-09
4.27200000533769	2.32	2.32	5.02323822815629e-09	9.03546171694032e-10	9.03546171694032e-10
18.272000005227	11.6799999999998	11.6799999999998	1.62848366346036e-09	3.96309070286429e-10	3.96309070286429e-10
30.9520000052452	1.0	1.0	8.12000504440476e-09	1.37661804596516e-09	1.37661804596516e-09
40.3920000052201	8.43999999999991	8.43999999999991	2.78240198355145e-09	4.59997893607067e-10	4.59997893607067e-10
69.9320000052501	21.0999999999996	21.0999999999996	1.27391486890772e-09	2.82632230375611e-10	2.82632230375611e-10
103.116	2.862	1.888	8.1384221498834e-10	1.48586767196897e-10	1.48586816773054e-10
108.859	1.965	2.881	6.98728962969151e-10	1.44104736716303e-10	1.44104597102301e-10
112.132000005252	21.0999999999996	21.0999999999996	1.20343750580082e-09	2.82562246687126e-10	2.82562246687126e-10
113.105	1.831	2.28	1.17807279606655e-09	1.75616327034179e-10	1.75616182839319e-10
116.658	1.922	1.722	1.18627332292825e-09	1.91655832429778e-10	1.91656024999124e-10
120.708	1.765	2.128	7.67431624322779e-10	1.40113083114677e-10	1.40113260841576e-10
125.007	2.541	2.535	8.5087992681925e-10	1.2684168432249e-10	1.26841761481313e-10
129.771	2.047	2.223	6.21582187228368e-10	1.20509897062578e-10	1.20509816672153e-10
133.994	1.823	2.176	6.95154264415939e-10	1.2637009910145e-10	1.26370172643056e-10
138.094	2.422	2.276	5.83152083519009e-10	1.09691831170016e-10	1.09691796206507e-10
144.218	2.437	3.702	4.78323372645178e-10	8.99734809640105e-11	8.9973431336445e-11
150.391	2.599	3.735	4.94225060981266e-10	9.02327350094206e-11	9.02327775757511e-11
156.722	3.857	3.732	4.02121127938699e-10	7.34169003876712e-11	7.34170003920052e-11
164.311	3.646	3.732	3.70809551361222e-10	7.18910142066591e-11	7.18910294466421e-11
171.756	3.499	3.799	3.58117248717712e-10	6.73624637415112e-11	6.73624709295554e-11
195.643	15.774	14.314	1.62832985485508e-10	3.64255986702301e-11	3.64255986702301e-11
224.035	14.963	12.618	1.89996951306919e-10	4.05226892304164e-11	4.05226892304164e-11
268.449	25.709	29.452	8.54076764584516e-11	1.91056162898573e-11	1.91056162898573e-11
402.3	177.691	108.142	2.48581465033096e-11	4.03847979424448e-12	4.03847979424448e-12
4107.362	194.802	216.398	2.85585816214717e-12	7.43972535562626e-13	7.43972535562626e-13
4471.379	129.155	169.215	3.93015804090863e-12	1.02013830195179e-12	1.02013830195179e-12
4913.64	301.187	313.105	1.89553812583946e-12	4.93206088792595e-13	4.93206088792595e-13
5761.483	606.694	546.657	1.60445353485404e-12	3.31678479558727e-13	3.31678479558727e-13
11442.123	710.371	1037.217	7.60535166617271e-13	1.83193559163904e-13	1.83193559163904e-13
