time	tpos	tneg	flux	fpos	fneg
114.3911	0.3048	0.4175	3.83997408e-09	5.72517595e-10	5.7261951e-10
115.0676	0.3791	0.3717	3.694459625e-09	5.5081951e-10	5.50915975e-10
115.9492	0.4796	0.5025	2.7438025e-09	4.249309955e-10	4.2499972e-10
116.7178	0.3373	0.289	4.429158865e-09	6.60363965e-10	6.6048223e-10
117.4079	0.414	0.3528	3.61734594e-09	5.393344525e-10	5.39433915e-10
118.355	0.52	0.534	2.633600775e-09	3.92656259e-10	3.927267275e-10
119.2519	0.4185	0.3768	3.48789318e-09	5.20030171e-10	5.201248375e-10
120.019	0.3221	0.3486	4.13544801e-09	6.1658248e-10	6.16696385e-10
120.7781	0.3725	0.437	3.426510375e-09	5.10871773e-10	5.10962134e-10
121.5892	0.3424	0.4386	3.5513944e-09	5.29499001e-10	5.29595793e-10
122.2388	0.4027	0.3072	3.907407475e-09	5.82579385e-10	5.8268566e-10
123.0831	0.4213	0.4416	3.21462473e-09	4.792856985e-10	4.793724625e-10
124.018	0.497	0.514	2.80594994e-09	4.294640875e-10	4.29540769e-10
124.918	0.4527	0.4031	3.348468555e-09	4.992443615e-10	4.993359215e-10
126.031	0.557	0.66	2.35469866e-09	3.510877465e-10	3.511556535e-10
127.1084	0.4221	0.5208	2.995567975e-09	4.551787135e-10	4.55265205e-10
127.8846	0.3682	0.3541	3.96708879e-09	5.9151684e-10	5.91636195e-10
128.723	0.3981	0.4701	3.30043716e-09	4.921134725e-10	4.922126625e-10
129.621	0.514	0.5	2.78532714e-09	4.23231849e-10	4.23312073e-10
130.584	0.4568	0.4488	3.16427327e-09	4.7180432e-10	4.71897842e-10
131.5535	0.4462	0.5127	2.98815107e-09	4.455548855e-10	4.45645846e-10
132.4241	0.4207	0.4243	3.34247083e-09	5.07908717e-10	5.080093785e-10
133.3605	0.3863	0.5157	3.1767178e-09	4.736706725e-10	4.737671375e-10
134.0909	0.3035	0.344	4.414003505e-09	6.58168705e-10	6.58304955e-10
134.7999	0.3559	0.4055	3.658261815e-09	5.45481235e-10	5.4559405e-10
135.6808	0.4269	0.525	2.926606945e-09	4.36390547e-10	4.364820525e-10
136.5493	0.5529	0.4417	2.80095665e-09	4.17660532e-10	4.177490945e-10
137.607	0.583	0.504	2.52601941e-09	3.838722215e-10	3.839525545e-10
138.5058	0.3773	0.3166	3.957437385e-09	6.0143911e-10	6.01568275e-10
139.3345	0.4239	0.4514	3.137053245e-09	4.767555905e-10	4.7685756e-10
140.3642	0.3905	0.6058	2.795957365e-09	4.169520865e-10	4.170444095e-10
141.2358	0.3996	0.4811	3.117974975e-09	4.738589155e-10	4.739603945e-10
142.1853	0.4428	0.5499	2.8059761e-09	4.18464625e-10	4.185583105e-10
143.401	0.481	0.773	2.220900615e-09	3.312107245e-10	3.3128479e-10
144.4276	0.4458	0.5452	2.811052775e-09	4.192078415e-10	4.19300982e-10
145.3334	0.5292	0.46	2.88627858e-09	4.30429991e-10	4.30525911e-10
146.397	0.668	0.534	2.39037872e-09	3.564788865e-10	3.565583475e-10
147.568	0.533	0.502	2.65760857e-09	4.1968815e-10	4.197718075e-10
148.645	0.541	0.545	2.648992665e-09	3.95042378e-10	3.951302865e-10
149.804	0.728	0.618	2.07371628e-09	3.212456175e-10	3.213124345e-10
151.368	0.936	0.835	1.624005715e-09	2.422016515e-10	2.422560425e-10
152.876	0.652	0.573	2.345261985e-09	3.49767484e-10	3.498460185e-10
154.229	0.736	0.7	1.973773635e-09	2.999943235e-10	3.000591785e-10
155.69	0.634	0.726	2.06027876e-09	3.131383065e-10	3.132059955e-10
157.075	0.61	0.751	2.05617382e-09	3.06700821e-10	3.06768401e-10
158.324	0.654	0.639	2.163681065e-09	3.227258375e-10	3.22797505e-10
159.419	0.674	0.441	2.508726015e-09	3.74166698e-10	3.742506825e-10
160.76	0.635	0.666	2.151844755e-09	3.209466305e-10	3.210184615e-10
162.072	0.855	0.677	1.77478814e-09	2.74964708e-10	2.75021497e-10
163.805	0.806	0.879	1.63730971e-09	2.488864035e-10	2.489390505e-10
165.197	0.494	0.585	2.55442808e-09	3.883006735e-10	3.883826415e-10
166.415	0.578	0.725	2.12035956e-09	3.2231191e-10	3.22380253e-10
167.789	0.866	0.795	1.663087665e-09	2.52810349e-10	2.528634865e-10
169.57	0.836	0.915	1.578582145e-09	2.39964263e-10	2.4001473e-10
171.11	0.78	0.704	1.889498105e-09	2.81847949e-10	2.81909534e-10
172.556	0.812	0.666	1.8692301e-09	2.84145342e-10	2.84205183e-10
174.451	0.934	1.083	1.34996391e-09	2.091774855e-10	2.09218633e-10
176.096	0.531	0.71	2.19321189e-09	3.398296815e-10	3.398973705e-10
177.466	0.635	0.839	1.94607183e-09	2.902991005e-10	2.903615575e-10
179.048	0.976	0.947	1.500001865e-09	2.23761522e-10	2.23809373e-10
180.878	0.86	0.855	1.65806331e-09	2.520428255e-10	2.52096072e-10
182.337	0.519	0.598	2.58204541e-09	3.851599475e-10	3.852435505e-10
183.663	0.87	0.807	1.67045334e-09	2.58835433e-10	2.588864995e-10
185.533	0.882	0.999	1.512191335e-09	2.299057975e-10	2.299510325e-10
187.456	1.145	1.041	1.33627678e-09	1.97205525e-10	1.97243784e-10
189.556	0.888	0.955	1.50197422e-09	2.283583245e-10	2.28402524e-10
191.42	1.181	0.976	1.30245844e-09	1.943224205e-10	1.943608975e-10
193.733	1.078	1.133	1.25184647e-09	1.903495885e-10	1.90383869e-10
195.617	1.102	0.806	1.472545855e-09	2.1969604e-10	2.19739858e-10
197.447	0.868	0.728	1.75984424e-09	2.6256792e-10	2.62619259e-10
199.671	1.343	1.356	1.04024477e-09	1.55190167e-10	1.55222104e-10
202.335	1.367	1.322	1.014568185e-09	1.572164225e-10	1.572465065e-10
204.969	1.403	1.267	1.006324515e-09	1.5896124e-10	1.589912695e-10
207.801	1.024	1.429	1.12801157e-09	1.714777645e-10	1.71513353e-10
210.779	1.664	1.953	7.61491985e-10	1.15759199e-10	1.157833425e-10
213.731	1.681	1.288	9.4067327e-10	1.40306544e-10	1.40337718e-10
216.823	0.884	1.411	1.21703187e-09	1.81523259e-10	1.815637525e-10
219.132	1.392	1.424	9.7895734e-10	1.48810615e-10	1.48842116e-10
222.243	2.043	1.719	7.45548555e-10	1.11207141e-10	1.112316115e-10
225.71	1.293	1.424	1.032638205e-09	1.54033568e-10	1.54067249e-10
228.516	1.743	1.513	8.6165917e-10	1.28527023e-10	1.28555254e-10
231.704	1.733	1.445	8.57712825e-10	1.328895845e-10	1.329167255e-10
235.47	2.444	2.034	6.26490035e-10	9.3447662e-11	9.3468263e-11
240.286	2.153	2.372	6.1113248e-10	9.29005365e-11	9.2919993e-11
244.831	2.287	2.392	5.8212976e-10	9.01934125e-11	9.0211779e-11
249.462	1.812	2.344	6.65019355e-10	1.0108987e-10	1.011111795e-10
253.625	2.13	2.351	6.2606221e-10	9.3378992e-11	9.3399811e-11
257.565	1.655	1.809	5.16914624e-10	9.997916e-11	9.9992022e-11
261.56	2.184	2.341	4.13361136e-10	7.54997765e-11	7.55108945e-11
265.831	1.932	2.087	4.55121325e-10	8.5524561e-11	8.5536442e-11
269.694	2.627	1.932	4.10068355e-10	7.4898805e-11	7.49097595e-11
274.16	2.266	1.839	4.45606388e-10	8.3736852e-11	8.37484605e-11
289.746	7.211	7.833	3.33721049e-10	6.6941805e-11	6.6941805e-11
300.707	6.279	3.751	4.08406868e-10	9.1575914e-11	9.1575914e-11
317.83	11.722	10.843	1.753820355e-10	3.94714397e-11	3.94714397e-11
341.763	10.355	12.211	1.77686786e-10	3.980539935e-11	3.980539935e-11
368.144	19.076	16.027	1.160230335e-10	2.60155205e-11	2.60155205e-11
413.549	31.34	26.329	7.09151275e-11	1.587174615e-11	1.587174615e-11
495.367	74.888	50.478	3.187910465e-11	7.22162605e-12	7.22162605e-12
707.559	925.791	137.304	1.64362408e-12	3.29725109e-13	3.29725109e-13
