time	tpos	tneg	flux	fpos	fneg
120.179	0.279	0.264	4.29651408e-09	6.13790535e-10	6.13790972e-10
120.731	0.258	0.272	3.986010285e-09	6.16920766e-10	6.1692164e-10
121.339	0.375	0.351	4.326171959e-09	5.32518149e-10	5.32519023e-10
121.999	0.235	0.284	4.213072863e-09	6.21186323e-10	6.2118676e-10
122.499	0.269	0.265	5.90222688e-09	7.33113822e-10	7.33115133e-10
123.053	0.3	0.285	5.38190409e-09	6.68484144e-10	6.68485455e-10
123.697	0.366	0.344	4.49077369e-09	5.48638642e-10	5.48639953e-10
124.393	0.362	0.33	4.60631212e-09	5.62753742e-10	5.62755053e-10
125.064	0.382	0.309	4.50893104e-09	5.6945907e-10	5.69459944e-10
125.786	0.325	0.34	4.67766548e-09	5.90769375e-10	5.90770686e-10
126.389	0.353	0.279	5.04738496e-09	6.16639775e-10	6.16641086e-10
127.059	0.324	0.317	4.91843937e-09	6.10917697e-10	6.10919008e-10
127.649	0.275	0.266	3.977112528e-09	6.00727731e-10	6.00728605e-10
128.154	0.275	0.23	4.33197226e-09	6.38717015e-10	6.38717889e-10
128.692	0.273	0.263	5.95357001e-09	7.27348481e-10	7.27349792e-10
129.234	0.238	0.27	4.148798029e-09	6.33926621e-10	6.33927058e-10
129.729	0.301	0.257	3.833116221e-09	5.71409401e-10	5.71410275e-10
130.308	0.251	0.278	4.052525181e-09	6.04117103e-10	6.04117977e-10
130.819	0.248	0.261	4.208465135e-09	6.27363318e-10	6.27364192e-10
131.312	0.259	0.245	4.253065355e-09	6.34012273e-10	6.3401271e-10
131.864	0.398	0.294	4.125444312e-09	5.32595498e-10	5.32596372e-10
132.538	0.287	0.275	3.808849611e-09	5.67791915e-10	5.67792789e-10
133.164	0.386	0.339	4.39219523e-09	5.36595359e-10	5.36596233e-10
133.901	0.353	0.35	4.53685534e-09	5.54268513e-10	5.54269387e-10
134.471	0.304	0.217	4.107909687e-09	6.12373344e-10	6.12374218e-10
135.047	0.243	0.272	4.164700459e-09	6.20839345e-10	6.20840219e-10
135.549	0.265	0.259	4.079988009e-09	6.08211356e-10	6.08211793e-10
136.149	0.318	0.335	3.221884758e-09	4.92296232e-10	4.92297106e-10
136.763	0.314	0.296	3.509187349e-09	5.23120901e-10	5.23121338e-10
137.387	0.256	0.31	4.205445028e-09	5.94742579e-10	5.94743016e-10
137.927	0.355	0.284	3.352637343e-09	4.9978379e-10	4.99784227e-10
138.631	0.322	0.349	3.1364801e-09	4.79246975e-10	4.79247412e-10
139.253	0.32	0.301	3.389068722e-09	5.17841504e-10	5.17842378e-10
139.825	0.27	0.252	4.109139405e-09	6.12556884e-10	6.12557758e-10
140.415	0.409	0.32	4.176331214e-09	5.2204457e-10	5.22045444e-10
141.188	0.43	0.364	2.65196072e-09	4.052134066e-10	4.052137999e-10
141.966	0.367	0.348	2.942238407e-09	4.49567246e-10	4.49567683e-10
142.614	0.3	0.281	3.617011418e-09	5.52670841e-10	5.52671278e-10
143.175	0.27	0.261	4.040120499e-09	6.02268156e-10	6.0226903e-10
143.774	0.458	0.33	2.717727472e-09	4.05136582e-10	4.05137019e-10
144.644	0.389	0.411	2.675512398e-09	3.988434761e-10	3.988439131e-10
145.48	0.406	0.446	2.425002148e-09	3.798816965e-10	3.798820898e-10
146.353	0.418	0.468	2.375023332e-09	3.628979974e-10	3.62898347e-10
147.154	0.322	0.383	3.04028766e-09	4.5322144e-10	4.53221877e-10
147.836	0.409	0.36	2.786991972e-09	4.154619743e-10	4.15462455e-10
148.603	0.368	0.358	2.950902369e-09	4.39896436e-10	4.39896873e-10
149.367	0.344	0.397	2.894271539e-09	4.314543389e-10	4.314548633e-10
150.067	0.355	0.357	2.957513742e-09	4.51901263e-10	4.519017e-10
150.827	0.342	0.405	2.816705787e-09	4.303860924e-10	4.303865731e-10
151.55	0.431	0.381	2.640837759e-09	3.93674509e-10	3.936749897e-10
152.325	0.359	0.344	3.116367612e-09	4.59485398e-10	4.59485835e-10
152.977	0.31	0.293	3.489686661e-09	5.33216038e-10	5.33216475e-10
153.596	0.278	0.309	3.584850403e-09	5.47756776e-10	5.47757213e-10
154.27	0.349	0.396	2.874051549e-09	4.284401751e-10	4.284406558e-10
155.012	0.324	0.393	2.988216925e-09	4.45459009e-10	4.45459446e-10
155.681	0.312	0.345	3.205959604e-09	4.89863016e-10	4.8986389e-10
156.274	0.377	0.282	3.254669372e-09	4.85179687e-10	4.85180124e-10
157.144	0.506	0.493	2.105041673e-09	3.216455033e-10	3.216458529e-10
157.973	0.266	0.323	3.638076566e-09	5.42334917e-10	5.42335354e-10
158.816	0.42	0.576	2.112505633e-09	3.227859422e-10	3.227863355e-10
159.651	0.371	0.415	2.724497039e-09	4.061457898e-10	4.061462705e-10
160.474	0.449	0.452	2.337951748e-09	3.572336034e-10	3.572339967e-10
161.296	0.364	0.373	2.857470895e-09	4.366149593e-10	4.3661544e-10
162.025	0.475	0.366	2.545861927e-09	3.795163208e-10	3.795167578e-10
162.877	0.442	0.376	2.61786161e-09	3.902494778e-10	3.902499585e-10
163.845	0.381	0.526	2.361173928e-09	3.519845779e-10	3.519850149e-10
164.666	0.443	0.439	2.427807688e-09	3.619178064e-10	3.619182434e-10
165.485	0.38	0.376	2.833405305e-09	4.223809953e-10	4.22381476e-10
166.3	0.371	0.435	2.658317322e-09	3.962802963e-10	3.96280777e-10
167.093	0.427	0.422	2.524515351e-09	3.763341742e-10	3.763346112e-10
167.862	0.506	0.343	2.524512729e-09	3.763337809e-10	3.763342179e-10
168.889	0.457	0.521	2.189460022e-09	3.263868659e-10	3.263872592e-10
169.679	0.442	0.332	2.719565494e-09	4.155433e-10	4.155437807e-10
170.483	0.317	0.362	3.152339704e-09	4.69925328e-10	4.69925765e-10
171.161	0.486	0.361	2.486034879e-09	3.798603709e-10	3.798608079e-10
172.191	0.513	0.544	2.001717393e-09	3.098089213e-10	3.098092709e-10
173.151	0.386	0.447	2.528734149e-09	3.863847809e-10	3.863852179e-10
173.993	0.362	0.457	2.618886375e-09	3.904022967e-10	3.904027337e-10
174.773	0.338	0.418	2.834538883e-09	4.225499832e-10	4.225505076e-10
175.569	0.378	0.458	2.517984823e-09	3.847422727e-10	3.847427097e-10
176.417	0.439	0.47	2.315944865e-09	3.538710195e-10	3.538714128e-10
177.434	0.556	0.578	1.791276984e-09	2.877552356e-10	2.877555415e-10
178.436	0.467	0.446	2.34828068e-09	3.500626082e-10	3.500630452e-10
179.289	0.395	0.386	2.74408906e-09	4.090664793e-10	4.0906696e-10
180.257	0.496	0.573	2.004421986e-09	2.988029452e-10	2.988033385e-10
181.118	0.38	0.365	2.875128754e-09	4.2860086e-10	4.286013844e-10
181.948	0.493	0.45	2.232922731e-09	3.411854339e-10	3.411858272e-10
182.909	0.603	0.468	2.001081558e-09	2.983049837e-10	2.98305377e-10
183.979	0.46	0.467	2.271512016e-09	3.470818312e-10	3.470822682e-10
184.867	0.405	0.428	2.574068092e-09	3.837211348e-10	3.837216155e-10
185.814	0.474	0.542	2.109733742e-09	3.145019517e-10	3.14502345e-10
186.782	0.536	0.494	2.0806007e-09	3.101590457e-10	3.10159439e-10
187.773	0.61	0.456	2.011103716e-09	2.99799043e-10	2.997993926e-10
188.853	0.516	0.47	2.174501075e-09	3.24156986e-10	3.241573793e-10
189.929	0.592	0.56	1.859056558e-09	2.771330329e-10	2.771333825e-10
191.118	0.511	0.596	1.936748603e-09	2.887147128e-10	2.887151061e-10
192.245	0.668	0.616	1.668496153e-09	2.487258479e-10	2.487261538e-10
193.394	0.462	0.481	2.272989076e-09	3.388387439e-10	3.388391809e-10
194.504	0.638	0.648	1.666229434e-09	2.483879595e-10	2.483882654e-10
195.621	0.503	0.479	2.182337796e-09	3.253251744e-10	3.253256114e-10
196.812	0.615	0.688	1.645728016e-09	2.453317563e-10	2.453320622e-10
198.131	0.534	0.705	1.730837262e-09	2.580191773e-10	2.580195269e-10
199.29	0.643	0.625	1.689583588e-09	2.518694074e-10	2.518697133e-10
200.51	0.621	0.577	1.789989145e-09	2.668370507e-10	2.668373566e-10
201.658	0.504	0.527	2.07703041e-09	3.096267797e-10	3.09627173e-10
202.874	0.686	0.711	1.507588383e-09	2.303560285e-10	2.303563344e-10
204.269	0.661	0.709	1.564497582e-09	2.332226174e-10	2.332228796e-10
205.509	0.489	0.58	2.004415431e-09	2.988019838e-10	2.988023334e-10
206.699	0.737	0.701	1.464680664e-09	2.237998923e-10	2.238001545e-10
208.1	0.695	0.664	1.576772038e-09	2.350523801e-10	2.35052686e-10
209.443	0.733	0.648	1.552404044e-09	2.314197739e-10	2.314200361e-10
211.006	0.673	0.83	1.425631218e-09	2.125215341e-10	2.125217963e-10
212.649	0.811	0.97	1.182287331e-09	1.806508182e-10	1.80650993e-10
214.334	0.9	0.874	1.208293201e-09	1.801225726e-10	1.801227911e-10
216.18	0.63	0.946	1.335748184e-09	2.040992331e-10	2.040994516e-10
217.932	1.274	1.122	8.94339728e-10	1.333209214e-10	1.333210962e-10
220.309	1.035	1.102	1.003053529e-09	1.495270664e-10	1.495272412e-10
222.361	1.239	1.017	9.16608374e-10	1.435886734e-10	1.435888482e-10
225.015	1.582	1.416	6.89765607e-10	1.080532755e-10	1.080533629e-10
228.276	1.633	1.679	6.4698287e-10	9.64469488e-11	9.64470799e-11
231.696	1.578	1.786	6.37061659e-10	9.49680097e-11	9.49680971e-11
235.13	1.502	1.855	6.3840019e-10	9.51675439e-11	9.51676313e-11
237.946	1.457	1.315	7.73209446e-10	1.152638192e-10	1.152639503e-10
240.404	1.337	1.001	9.16787544e-10	1.366672489e-10	1.366674237e-10
243.126	1.429	1.385	7.48071895e-10	1.143036865e-10	1.143038176e-10
245.342	1.097	0.787	1.13754596e-09	1.69576102e-10	1.695762768e-10
248.09	1.642	1.651	6.27904761e-10	9.83626694e-11	9.83627568e-11
251.027	1.6	1.294	7.14359093e-10	1.119059112e-10	1.119060423e-10
254.192	1.4	1.564	7.10360106e-10	1.085413608e-10	1.085414919e-10
256.94	1.416	1.349	7.75208284e-10	1.155617658e-10	1.155618969e-10
259.536	1.204	1.18	8.99015628e-10	1.340179364e-10	1.340181112e-10
262.107	1.287	1.367	7.93221424e-10	1.212024307e-10	1.212025618e-10
264.94	1.664	1.545	6.67785381e-10	9.95479882e-11	9.95481193e-11
268.282	1.473	1.678	6.68233306e-10	1.021045256e-10	1.021046567e-10
271.011	1.231	1.256	8.16185774e-10	1.311141588e-10	1.311142899e-10
274.535	2.286	2.293	4.51529813e-10	7.07330822e-11	7.07331696e-11
278.439	1.562	1.617	6.7412057e-10	1.004923889e-10	1.0049252e-10
281.578	1.922	1.577	6.15258855e-10	9.29325511e-11	9.29326822e-11
285.003	1.694	1.503	6.70374606e-10	9.99339903e-11	9.99340777e-11
288.609	1.513	1.912	3.951634991e-10	7.77468011e-11	7.77468448e-11
292.435	2.098	2.312	4.77398028e-10	7.2945351e-11	7.29454384e-11
296.346	1.823	1.813	3.929118566e-10	7.17357787e-11	7.17358224e-11
300.221	2.64	2.052	3.045548703e-10	5.56040111e-11	5.56040548e-11
305.32	2.529	2.46	2.78851885e-10	5.28363153e-11	5.2836359e-11
311.446	2.296	3.596	2.296779793e-10	4.51882035e-11	4.51882035e-11
316.401	3.007	2.659	2.388334352e-10	4.69894738e-11	4.69895175e-11
322.164	3.282	2.756	2.303779222e-10	4.365155855e-11	4.365158914e-11
327.697	3.16	2.25	2.640940017e-10	4.82168757e-11	4.82169194e-11
334.178	3.34	3.321	2.03177032e-10	3.997423851e-11	3.997426473e-11
370.507	45.065	27.647	7.4251107e-11	1.668908244e-11	1.668908244e-11
471.543	71.902	55.971	8.17932463e-12	1.850457272e-12	1.850457272e-12
613.313	105.644	69.868	5.97334863e-12	1.354571085e-12	1.354571085e-12
797.713	104.277	78.757	4.264714464e-12	1.122004929e-12	1.122004929e-12
1011.06	91.516	109.069	3.956939734e-12	1.034500923e-12	1.034500923e-12
1270.344	100.513	167.769	2.885380337e-12	7.63938054e-13	7.63938054e-13
1462.976	126.018	92.118	3.530138003e-12	9.43636387e-13	9.43636387e-13
1702.558	102.065	113.564	3.574907342e-12	9.46498737e-13	9.46498737e-13
2075.744	265.434	271.122	2.092365614e-12	4.5968904e-13	4.5968904e-13
7112.276	1014.652	1043.841	4.14312708e-13	1.142791708e-13	1.142791708e-13
20883.572	9324.655	2813.796	4.87388285e-13	1.318683334e-13	1.318683334e-13
30784.48	483.55	576.252	1.382914031e-12	3.426996389e-13	3.426996389e-13
34803.655	1309.996	333.495	1.304906909e-12	3.551649328e-13	3.551649328e-13
36599.158	454.731	485.506	8.94914383e-13	2.388344403e-13	2.388344403e-13
40390.619	319.362	134.459	1.873912373e-12	4.91688802e-13	4.91688802e-13
40993.733	144.997	283.752	1.967734088e-12	5.17505451e-13	5.17505451e-13
41397.237	167.734	258.507	1.939648098e-12	5.29479688e-13	5.29479688e-13
41828.824	235.099	263.853	1.935608033e-12	4.82807651e-13	4.82807651e-13
42503.756	336.03	271.962	1.730982783e-12	4.251706285e-13	4.251706285e-13
46310.332	299.838	322.572	1.484896721e-12	3.888560596e-13	3.888560596e-13
46987.573	354.729	377.404	1.156125452e-12	3.047734577e-13	3.047734577e-13
47727.87	271.347	385.567	1.285669295e-12	3.396184393e-13	3.396184393e-13
48288.581	334.95	289.364	2.28458793e-12	4.61357506e-13	4.61357506e-13
52023.193	270.446	248.566	1.681065147e-12	4.45257115e-13	4.45257115e-13
52407.86	116.451	114.221	3.839925118e-12	1.000352432e-12	1.000352432e-12
52748.071	287.73	223.76	1.710695932e-12	4.48563457e-13	4.48563457e-13
53609.478	797.439	573.677	2.50369099e-12	5.08570112e-13	5.08570112e-13
57727.647	188.892	168.224	2.497318219e-12	6.55417844e-13	6.55417844e-13
58246.642	226.519	330.102	1.526635028e-12	4.024697895e-13	4.024697895e-13
58695.294	324.549	222.133	2.915724743e-12	7.14905343e-13	7.14905343e-13
63853.066	675.809	499.012	1.798424993e-12	3.518965224e-13	3.518965224e-13
84894.58	4221.065	4140.642	6.30911758e-13	1.23331451e-13	1.23331451e-13
139846.317	1322.042	703.856	2.049999338e-13	9.42303537e-14	7.30277255e-14
