time	tpos	tneg	flux	fpos	fneg
-167.591999993351	23.8799999999996	23.8799999999996	1.77886098759636e-09	5.02984554065322e-10	5.02984554065322e-10
-0.21199999332428	0.06	0.06	6.84050596430327e-08	1.34104716477805e-08	1.34104716477805e-08
-0.13200001001358	0.02	0.02	2.33493855711752e-07	3.34618035810419e-08	3.34618035810419e-08
-0.0919999885559082	0.02	0.02	2.32225159280513e-07	3.35651243154987e-08	3.35651243154987e-08
-0.0519999670982361	0.02	0.02	3.55485884951937e-07	4.02307619593248e-08	4.02307619593248e-08
-0.0120000052452087	0.02	0.02	2.91654310500848e-07	4.30375051153356e-08	4.30375051153356e-08
0.0280000162124634	0.02	0.02	4.4148582267589e-07	4.74413027406162e-08	4.74413027406162e-08
0.0679999780654907	0.02	0.02	5.19671128721931e-07	4.66543201404676e-08	4.66543201404676e-08
0.107999999523163	0.02	0.02	5.49086145734365e-07	4.72716337983612e-08	4.72716337983612e-08
0.148000020980835	0.02	0.02	5.90384161169517e-07	4.76022333995264e-08	4.76022333995264e-08
0.187999982833862	0.02	0.02	3.53448896336752e-07	3.39851082114806e-08	3.39851082114806e-08
0.228000004291534	0.02	0.02	2.5467439141871e-07	3.06247455519602e-08	3.06247455519602e-08
0.268000025749207	0.02	0.02	3.11411462988644e-07	3.212453909914e-08	3.212453909914e-08
0.307999987602234	0.02	0.02	4.74335602354742e-07	4.32700967186945e-08	4.32700967186945e-08
0.348000009059906	0.02	0.02	3.29320625279242e-07	3.49788422883954e-08	3.49788422883954e-08
0.388000030517578	0.02	0.02	1.95915933303125e-07	2.91377683557616e-08	2.91377683557616e-08
0.427999992370605	0.02	0.02	2.1132429137108e-07	2.76597980766923e-08	2.76597980766923e-08
0.468000013828278	0.02	0.02	1.23491278048897e-07	2.31249233725797e-08	2.31249233725797e-08
0.528000016212463	0.04	0.04	9.10221553720526e-08	1.62332741830676e-08	1.62332741830676e-08
0.688000002702077	0.12	0.12	4.08334869373618e-08	8.49937430284622e-09	8.49937430284622e-09
0.868000009854635	0.06	0.06	6.57735978104832e-08	1.1900071547345e-08	1.1900071547345e-08
1.18800000575873	0.26	0.26	2.55790067785489e-08	5.54088346834777e-09	5.54088346834777e-09
1.7080000096101	0.26	0.26	2.73842578009516e-08	5.26218355575423e-09	5.26218355575423e-09
3.44800000632132	1.48	1.48	1.25222550897731e-08	2.13365145562332e-09	2.13365145562332e-09
6.40800000661128	1.48	1.48	1.25042712127313e-08	2.11232071814346e-09	2.11232071814346e-09
10.8680000067877	2.98	2.98	9.34550639332854e-09	1.46865193265079e-09	1.46865193265079e-09
19.8080000066038	5.95999999999996	5.95999999999996	5.51582756637598e-09	9.95045277106134e-10	9.95045277106134e-10
26.7680000066757	1.0	1.0	1.19926753129683e-08	2.29306717327809e-09	2.29306717327809e-09
28.3480000070046	0.58	0.58	1.64212482163954e-08	3.0039800037941e-09	3.0039800037941e-09
29.1280000042915	0.2	0.2	2.98166416970691e-08	5.1619122730421e-09	5.1619122730421e-09
29.7680000067841	0.44	0.44	1.42378821911102e-08	3.45199265997992e-09	3.45199265997992e-09
30.4280000086264	0.22	0.22	2.4583297537212e-08	4.86603016335167e-09	4.86603016335167e-09
32.3480000069562	1.7	1.7	8.74923696995691e-09	1.61084508867606e-09	1.61084508867606e-09
35.748000006255	1.7	1.7	6.6012294669754e-09	1.56655957153084e-09	1.56655957153084e-09
38.1280000067458	0.68	0.68	1.28560305272258e-08	2.38937229150543e-09	2.38937229150543e-09
41.8880000069081	3.08	3.08	7.13043002857597e-09	1.0933772296766e-09	1.0933772296766e-09
46.5080000066447	1.54	1.54	8.47108551709378e-09	1.51852939115111e-09	1.51852939115111e-09
49.5880000062113	1.54	1.54	8.4184168345196e-09	1.55471452164065e-09	1.55471452164065e-09
52.7280000065267	1.6	1.6	8.55507719980621e-09	1.51693496983288e-09	1.51693496983288e-09
54.648000009805	0.32	0.32	1.69516821193173e-08	3.33846678312775e-09	3.33846678312775e-09
56.3680000061648	1.4	1.4	8.93481252388058e-09	1.59532595329728e-09	1.59532595329728e-09
60.6480000069077	2.88	2.88	6.34153163550221e-09	1.120261265757e-09	1.120261265757e-09
83.731	0.585	0.525	9.99516889463957e-09	1.22110481082779e-09	1.22110391877332e-09
83.9480000066312	20.4199999999997	20.4199999999997	1.92781272055784e-09	4.17252145453866e-10	4.17252145453866e-10
84.861	0.481	0.545	7.16203174633475e-09	1.08904628402621e-09	1.08904592007427e-09
85.7903	0.3738	0.4482	9.35867612907445e-09	1.39127651074507e-09	1.39127660128015e-09
86.6475	0.4506	0.4834	8.00659978157991e-09	1.19355287596585e-09	1.19355327247922e-09
87.528	0.574	0.43	7.23928227413593e-09	1.12305049424451e-09	1.1230502819174e-09
88.5825	0.478	0.481	7.63065877101622e-09	1.18376574134742e-09	1.18376636980749e-09
89.5898	0.4688	0.5293	7.5355763467757e-09	1.14584605435191e-09	1.14584675211562e-09
90.4489	0.4387	0.3903	9.02893023503014e-09	1.40068314958573e-09	1.40068289452549e-09
91.4432	0.4105	0.5555	7.84117919025672e-09	1.21642451746023e-09	1.21642425061288e-09
92.555	0.496	0.701	6.18266994047245e-09	9.59135122596788e-10	9.59135023330602e-10
93.639	0.476	0.588	6.86078424600222e-09	1.06433261390349e-09	1.06433314041903e-09
94.6163	0.4131	0.5013	8.18137483150459e-09	1.21960775183202e-09	1.21960703790829e-09
95.4296	0.4681	0.4001	9.07082652876565e-09	1.33383348477388e-09	1.3338344929277e-09
96.369	0.4734	0.4713	9.48000307599788e-09	1.33739219443347e-09	1.33739190129744e-09
97.467	0.443	0.624	7.6547455342883e-09	1.16396758611889e-09	1.16396679730213e-09
98.433	0.568	0.523	7.62289292324864e-09	1.20669718093633e-09	1.20669735980921e-09
99.551	0.554	0.55	7.54576374202045e-09	1.17059616906825e-09	1.1705959560948e-09
100.5892	0.5141	0.484	7.77626596603638e-09	1.28249444509317e-09	1.28249441869437e-09
101.608	0.593	0.505	7.34506779965519e-09	1.11687844206128e-09	1.11687864128543e-09
102.615	0.4525	0.414	9.2268656818895e-09	1.37545923652077e-09	1.375459847921e-09
103.663	0.552	0.596	1.01519087922233e-08	1.25686487115257e-09	1.25686538533571e-09
104.7449	0.365	0.5299	8.66931274803849e-09	1.29234455901234e-09	1.29234523492306e-09
105.714	0.56	0.604	6.59306484390488e-09	9.82836093959668e-10	9.8283615642333e-10
106.879	0.59	0.605	6.74459410011248e-09	1.01392341631015e-09	1.01392303760117e-09
107.9827	0.4257	0.5137	8.92892122563672e-09	1.35771636450319e-09	1.35771545682708e-09
108.961	0.561	0.553	7.95049089255088e-09	1.20893814972642e-09	1.20893753597879e-09
109.9424	0.4818	0.4202	1.05154493595255e-08	1.56755093625931e-09	1.56755188138328e-09
110.8498	0.4141	0.4256	1.11572706927401e-08	1.73085989765346e-09	1.73085822090247e-09
111.887	0.457	0.623	8.62162283013841e-09	1.28523714853611e-09	1.28523612411968e-09
112.958	0.715	0.614	6.64997364905e-09	1.01118320759209e-09	1.01118336300022e-09
114.232	0.558	0.559	7.68512256860427e-09	1.14563170457253e-09	1.14563006774308e-09
115.398	0.71	0.608	5.80280049931722e-09	8.82361413107732e-10	8.8236298552531e-10
