time	tpos	tneg	flux	fpos	fneg
-1.91999999165535	0.4	0.4	1.07311974904844e-07	2.11570551234171e-08	2.11570551234171e-08
-1.47999998509884	0.04	0.04	4.55104472644205e-07	8.41755887199094e-08	8.41755887199094e-08
-1.37999998609225	0.06	0.06	4.40564828221535e-07	7.88643019171004e-08	7.88643019171004e-08
-1.29999999284744	0.02	0.02	6.90729680993131e-07	1.30692172819762e-07	1.30692172819762e-07
-1.23999999046326	0.04	0.04	6.2289243230514e-07	1.06163421774826e-07	1.06163421774826e-07
-1.17999998807907	0.02	0.02	1.02651362021033e-06	1.75645293071246e-07	1.75645293071246e-07
-1.13999999642372	0.02	0.02	1.7205172634945e-06	2.14605077113179e-07	2.14605077113179e-07
-1.10000000476837	0.02	0.02	1.42090975530879e-06	1.97634115688472e-07	1.97634115688472e-07
-1.0599999833107	0.02	0.02	1.23311654557475e-06	1.7908718396409e-07	1.7908718396409e-07
-1.01999999165535	0.02	0.02	1.03308521998918e-06	1.75913469928181e-07	1.75913469928181e-07
-0.98	0.02	0.02	1.1212628050009e-06	1.7686008876935e-07	1.7686008876935e-07
-0.939999978542328	0.02	0.02	1.08102031629158e-06	1.57027851430131e-07	1.57027851430131e-07
-0.899999986886978	0.02	0.02	7.52078479759121e-07	1.58188006371151e-07	1.58188006371151e-07
-0.859999995231628	0.02	0.02	9.54472700460578e-07	1.50268255547927e-07	1.50268255547927e-07
-0.820000003576279	0.02	0.02	8.87060253316422e-07	1.40561891671666e-07	1.40561891671666e-07
-0.779999982118607	0.02	0.02	9.96825221134878e-07	1.54370197392485e-07	1.54370197392485e-07
-0.719999994635582	0.04	0.04	7.07208265815033e-07	1.19136485484693e-07	1.19136485484693e-07
-0.659999977350235	0.02	0.02	8.08942878085377e-07	1.45873224666457e-07	1.45873224666457e-07
-0.619999985694885	0.02	0.02	9.29556140956862e-07	1.47539227295664e-07	1.47539227295664e-07
-0.579999994039536	0.02	0.02	1.18991201859453e-06	1.76453420532686e-07	1.76453420532686e-07
-0.540000002384186	0.02	0.02	1.46166610059297e-06	1.95415690663173e-07	1.95415690663173e-07
-0.499999980926514	0.02	0.02	1.05721929263048e-06	1.672914963248e-07	1.672914963248e-07
-0.459999989271164	0.02	0.02	7.02654456030215e-07	1.45463985008929e-07	1.45463985008929e-07
-0.419999997615814	0.02	0.02	7.77407324625928e-07	1.51864929519276e-07	1.51864929519276e-07
-0.359999980330467	0.04	0.04	5.88622378539477e-07	9.46021346613493e-08	9.46021346613493e-08
-0.239999990463257	0.08	0.08	2.81601102385773e-07	5.54059150843253e-08	5.54059150843253e-08
-0.0799999940395355	0.08	0.08	2.41614684837781e-07	5.64689296805664e-08	5.64689296805664e-08
0.02	0.02	0.02	7.67894153557279e-07	1.33847920525481e-07	1.33847920525481e-07
0.0600000214576721	0.02	0.02	1.00071609691876e-06	1.59044290331965e-07	1.59044290331965e-07
0.100000013113022	0.02	0.02	1.27293176340996e-06	1.78969262492887e-07	1.78969262492887e-07
0.140000004768372	0.02	0.02	8.65452431650668e-07	1.64761127336813e-07	1.64761127336813e-07
0.179999996423721	0.02	0.02	1.07729419425566e-06	1.72937259929096e-07	1.72937259929096e-07
0.220000017881393	0.02	0.02	1.08505557802707e-06	1.68890567508728e-07	1.68890567508728e-07
0.260000009536743	0.02	0.02	7.40696358014023e-07	1.46558021710445e-07	1.46558021710445e-07
0.300000001192093	0.02	0.02	7.58300330476549e-07	1.49531590675477e-07	1.49531590675477e-07
0.340000022649765	0.02	0.02	8.53117851322622e-07	1.51029995352651e-07	1.51029995352651e-07
0.40000001013279	0.04	0.04	7.53808580367604e-07	1.08879705003613e-07	1.08879705003613e-07
0.500000009139379	0.06	0.06	6.31882747936388e-07	8.7867135979826e-08	8.7867135979826e-08
0.580000002384186	0.02	0.02	7.57297433789742e-07	1.40872840676654e-07	1.40872840676654e-07
0.640000019669533	0.04	0.04	6.03379226848803e-07	9.97345256251986e-08	9.97345256251986e-08
0.740000008742015	0.06	0.06	6.41988610253703e-07	8.06292181611449e-08	8.06292181611449e-08
0.820000011920929	0.02	0.02	1.14198055654218e-06	1.72247498290019e-07	1.72247498290019e-07
0.860000003576279	0.02	0.02	1.30406166802612e-06	1.80916258535962e-07	1.80916258535962e-07
0.899999995231628	0.02	0.02	1.3796386788914e-06	1.85455735031796e-07	1.85455735031796e-07
0.940000016689301	0.02	0.02	1.34494151023055e-06	1.79901702670102e-07	1.79901702670102e-07
0.98000000834465	0.02	0.02	8.61975255610738e-07	1.65246748259639e-07	1.65246748259639e-07
1.02	0.02	0.02	1.27853919901836e-06	1.69587204612218e-07	1.69587204612218e-07
1.06000002145767	0.02	0.02	1.02201021612926e-06	1.63527821860371e-07	1.63527821860371e-07
1.10000001311302	0.02	0.02	8.6960807495832e-07	1.51983871678669e-07	1.51983871678669e-07
1.14000000476837	0.02	0.02	8.546719809648e-07	1.56110551528938e-07	1.56110551528938e-07
1.17999999642372	0.02	0.02	8.4805790369558e-07	1.52264721325451e-07	1.52264721325451e-07
1.22000001788139	0.02	0.02	9.88716091049515e-07	1.71267218499212e-07	1.71267218499212e-07
1.28000000536442	0.04	0.04	5.95979291319397e-07	9.38220819231198e-08	9.38220819231198e-08
1.34000002264977	0.02	0.02	6.824666470698e-07	1.34553743719475e-07	1.34553743719475e-07
1.44000000923872	0.08	0.08	3.00699004775114e-07	5.89602951195519e-08	5.89602951195519e-08
1.60000001311302	0.08	0.08	3.7542191679455e-07	6.04372085540246e-08	6.04372085540246e-08
1.72000000298023	0.04	0.04	6.16816800157322e-07	9.67056010864574e-08	9.67056010864574e-08
1.80000001609325	0.04	0.04	4.55428367073725e-07	8.80137181932698e-08	8.80137181932698e-08
1.90000000516574	0.06	0.06	3.35520909970874e-07	6.9632077550694e-08	6.9632077550694e-08
2.02000000993411	0.06	0.06	4.14951365687691e-07	6.59709215132445e-08	6.59709215132445e-08
2.14000000476837	0.06	0.06	2.78457427903462e-07	7.19149796664985e-08	7.19149796664985e-08
2.22000001788139	0.02	0.02	7.30386634031168e-07	1.34939775566283e-07	1.34939775566283e-07
2.28000000536442	0.04	0.04	4.79289716705712e-07	8.48592647937927e-08	8.48592647937927e-08
2.40000001013279	0.08	0.08	2.86488501045272e-07	5.75773375871712e-08	5.75773375871712e-08
2.52000001490116	0.04	0.04	5.41225395504844e-07	9.44249766904721e-08	9.44249766904721e-08
2.60000001311302	0.04	0.04	3.59472383236625e-07	8.76710164696523e-08	8.76710164696523e-08
2.68000001132488	0.04	0.04	4.18821822082926e-07	8.3244371702399e-08	8.3244371702399e-08
2.78000001033147	0.06	0.06	3.66427178236019e-07	7.6426887701321e-08	7.6426887701321e-08
2.86000000357628	0.02	0.02	1.78594470605598e-06	2.04530401084036e-07	2.04530401084036e-07
2.89999999523163	0.02	0.02	1.89936900905821e-06	2.16814530597484e-07	2.16814530597484e-07
2.9400000166893	0.02	0.02	1.83774192912696e-06	1.95665014893491e-07	1.95665014893491e-07
2.98000000834465	0.02	0.02	1.18367670114718e-06	1.72685366746597e-07	1.72685366746597e-07
3.02	0.02	0.02	9.9313005447241e-07	1.62019461100488e-07	1.62019461100488e-07
3.06000002145767	0.02	0.02	8.07283417729546e-07	1.59606821511498e-07	1.59606821511498e-07
3.1200000089407	0.04	0.04	6.80564908133459e-07	1.01210254122512e-07	1.01210254122512e-07
3.20000000715256	0.04	0.04	5.05847306036959e-07	9.4172786162705e-08	9.4172786162705e-08
