time	tpos	tneg	flux	fpos	fneg
77.4723996672166	0.48182636657404	0.436328621920865	1.71006741418877e-09	2.54959199156566e-10	2.5498523335338e-10
78.5832190603945	0.666181989322368	0.628993026603936	1.31236815495885e-09	1.95862292517605e-10	1.95963506795909e-10
80.056755313158	0.699525721891447	0.807354263441042	1.52601928977948e-09	2.40458809603702e-10	2.47989596354371e-10
81.3804452014651	0.605223832165279	0.624164166415724	1.47204511764294e-09	2.24230967909014e-10	2.27882261341545e-10
82.5028578373406	0.525401158772155	0.517188803710241	1.64736307542286e-09	2.47907604018088e-10	2.48990277723299e-10
83.5423720735874	0.548044970678305	0.514113077474605	1.56238095252007e-09	2.33586790201795e-10	2.33604854568494e-10
84.4234802461337	0.271722776926055	0.333063201868043	2.69114892055742e-09	4.01649569461985e-10	4.01653347615885e-10
85.1216942984513	0.425712749400276	0.426491275391527	1.89007348726557e-09	2.81916259950229e-10	2.81948201058676e-10
86.1077135314994	0.593497503752246	0.56030648364775	1.97005056216016e-09	2.4634574299873e-10	2.46395316209498e-10
94.698	0.45	0.492	1.84800353e-09	2.754882662e-10	2.755319414e-10
95.675	0.535	0.528	1.588055547e-09	2.465921338e-10	2.466314617e-10
96.717	0.5	0.507	1.701132527e-09	2.587952745e-10	2.588403651e-10
97.962	0.85	0.746	1.089837443e-09	1.624674641e-10	1.625029165e-10
99.311	0.497	0.499	1.784458473e-09	2.631127163e-10	2.631809925e-10
100.331	0.444	0.523	1.800318367e-09	2.683885861e-10	2.684745548e-10
101.177	0.391	0.402	2.191867209e-09	3.267676353e-10	3.268990653e-10
102.142	0.552	0.574	1.544349343e-09	2.302358051e-10	2.303325241e-10
103.374	0.781	0.679	1.172748542e-09	1.784242119e-10	1.785033732e-10
104.715	0.562	0.56	1.559643414e-09	2.325357964e-10	2.326805716e-10
105.857	0.554	0.58	1.533094217e-09	2.332773312e-10	2.33440911e-10
107.031	0.547	0.62	1.545086699e-09	2.278501147e-10	2.279981588e-10
108.078	0.555	0.5	1.64684823e-09	2.505853816e-10	2.507599476e-10
109.136	0.579	0.503	1.630826576e-09	2.431728307e-10	2.433650892e-10
110.334	0.805	0.62	1.237893338e-09	1.845863243e-10	1.847378395e-10
111.923	0.627	0.784	1.250369078e-09	1.864581571e-10	1.866269267e-10
113.311	0.731	0.76	1.183234634e-09	1.76467017e-10	1.766505135e-10
114.882	0.713	0.84	1.137020476e-09	1.695663354e-10	1.697332178e-10
116.32	0.774	0.725	1.187508131e-09	1.771131134e-10	1.773066862e-10
118.219	0.944	1.125	8.47776409e-10	1.29054824e-10	1.292106191e-10
120.112	0.598	0.948	1.134596098e-09	1.727293163e-10	1.729493436e-10
121.73	0.921	1.02	9.17576186e-10	1.368909165e-10	1.370755925e-10
123.444	0.582	0.793	1.275507593e-09	1.941899818e-10	1.94444619e-10
124.623	0.492	0.597	1.635765985e-09	2.439565242e-10	2.442090383e-10
125.805	0.529	0.69	1.463325781e-09	2.18283662e-10	2.185546437e-10
127.081	0.865	0.747	1.093186549e-09	1.664119817e-10	1.666120923e-10
128.587	0.629	0.641	1.387168499e-09	2.112152555e-10	2.115132983e-10
129.897	0.742	0.681	1.25699989e-09	1.875887921e-10	1.878904071e-10
131.319	0.621	0.68	1.354884573e-09	2.063230265e-10	2.066328643e-10
132.927	0.953	0.988	9.21738136e-10	1.375211739e-10	1.377144771e-10
134.638	0.826	0.757	1.112840389e-09	1.693912976e-10	1.695832865e-10
136.702	1.136	1.238	7.3330189e-10	1.116289584e-10	1.117641291e-10
138.72	0.82	0.882	1.023030226e-09	1.526297938e-10	1.528411939e-10
140.473	1.156	0.933	8.21359316e-10	1.25063396e-10	1.252401188e-10
142.505	0.797	0.876	1.041531189e-09	1.554240293e-10	1.556668041e-10
144.376	1.046	1.075	8.08956368e-10	1.231771059e-10	1.233529862e-10
146.353	0.832	0.931	9.87931339e-10	1.473996212e-10	1.476090667e-10
147.942	0.901	0.758	1.071113386e-09	1.598051978e-10	1.600279548e-10
149.595	0.798	0.751	1.149522839e-09	1.71485483e-10	1.717089814e-10
151.35	0.987	0.957	9.16042162e-10	1.366441651e-10	1.368125303e-10
153.444	1.368	1.107	6.98077976e-10	1.084535422e-10	1.085704138e-10
156.101	0.955	1.289	7.82017936e-10	1.190416441e-10	1.191827797e-10
158.076	1.12	1.021	8.1773724e-10	1.219665682e-10	1.221036598e-10
160.128	0.84	0.932	9.72298583e-10	1.45024917e-10	1.451932148e-10
162.152	1.151	1.184	7.38116946e-10	1.100917329e-10	1.102160859e-10
164.543	1.211	1.241	7.02775419e-10	1.048126279e-10	1.049227595e-10
167.28	1.308	1.526	6.07915311e-10	9.06562352e-11	9.07412266e-11
169.714	1.152	1.127	7.43541298e-10	1.131561413e-10	1.132605776e-10
171.783	1.116	0.916	8.33897738e-10	1.268994057e-10	1.27006875e-10
174.487	1.591	1.588	5.41081808e-10	8.06881122e-11	8.07619489e-11
177.437	1.205	1.359	6.70992949e-10	1.000511886e-10	1.001292378e-10
180.404	2.006	1.762	4.43844839e-10	7.03756089e-11	7.0425923e-11
183.881	1.904	1.471	4.98797744e-10	7.90876992e-11	7.91423943e-11
187.944	2.077	2.16	4.03684886e-10	6.2694806e-11	6.27353808e-11
191.408	1.591	1.387	5.5683858e-10	8.64794572e-11	8.65335794e-11
194.54	1.701	1.541	5.26753242e-10	7.85387599e-11	7.85919385e-11
197.971	1.401	1.73	5.45313517e-10	8.1303609e-11	8.13538894e-11
201.533	1.759	2.161	4.28343513e-10	6.51743172e-11	6.52150942e-11
204.766	1.625	1.474	5.49567131e-10	8.19363265e-11	8.19839783e-11
208.122	2.882	1.731	3.41347637e-10	5.64358061e-11	5.64617551e-11
213.301	2.048	2.297	4.02883163e-10	6.00667115e-11	6.01013888e-11
217.136	1.775	1.787	4.92717927e-10	7.34588893e-11	7.34979476e-11
221.59	2.496	2.68	3.30035221e-10	5.02128315e-11	5.02367585e-11
226.202	1.416	2.116	2.928747028e-10	6.05790526e-11	6.05974865e-11
229.707	1.757	2.089	2.956665793e-10	5.39859846e-11	5.40064068e-11
233.554	2.894	2.09	3.216678143e-10	5.01135513e-11	5.01392981e-11
238.589	2.571	2.142	3.61454742e-10	5.38891982e-11	5.39183824e-11
243.274	2.137	2.114	2.553102227e-10	4.95723967e-11	4.95901229e-11
247.323	2.5	1.913	3.177375518e-10	5.4632755e-11	5.46578278e-11
252.215	2.307	2.392	2.421783774e-10	4.4221477e-11	4.42419666e-11
256.947	2.243	2.426	3.60261762e-10	5.4815072e-11	5.48486709e-11
261.142	2.296	1.953	2.558246869e-10	4.96720813e-11	4.96894705e-11
265.087	2.024	1.648	3.132684263e-10	5.79568556e-11	5.79800749e-11
269.077	2.782	1.966	2.396586621e-10	4.37600566e-11	4.37778839e-11
274.333	2.641	2.474	2.225091028e-10	4.06282482e-11	4.06439187e-11
280.31	2.859	3.336	1.671457992e-10	3.45738073e-11	3.4585973e-11
286.97	3.289	3.801	1.568858342e-10	2.953396219e-11	2.954541345e-11
293.655	3.158	3.396	1.657135155e-10	3.217593435e-11	3.218770913e-11
311.091	6.798	8.246	1.621176918e-10	3.63556274e-11	3.63556274e-11
325.744	9.696	7.855	1.379741356e-10	3.089657788e-11	3.089657788e-11
354.135	13.899	18.696	8.22434009e-11	1.758051153e-11	1.758051153e-11
385.24	12.883	17.205	8.14735918e-11	1.829731727e-11	1.829731727e-11
411.476	14.227	13.353	8.64793224e-11	1.93653343e-11	1.93653343e-11
453.536	44.879	27.833	3.273041056e-11	7.37196936e-12	7.37196936e-12
540.661	32.974	42.246	3.335692389e-11	7.31934344e-12	7.31934344e-12
607.168	39.179	33.533	3.306272289e-11	7.51236356e-12	7.51236356e-12
755.941	68.425	109.594	1.332761871e-11	3.01497387e-12	3.01497387e-12
933.908	101.068	109.542	1.76350752e-11	3.191136913e-12	3.191136913e-12
4334.711	50.213	90.197	5.9103397e-12	1.330737175e-12	1.330737175e-12
4447.012	78.322	62.088	5.90649116e-12	1.33140612e-12	1.33140612e-12
4604.721	83.588	79.387	5.02253005e-12	1.134768979e-12	1.134768979e-12
