time	tpos	tneg	flux	fpos	fneg
-227.412000011206	0.02	0.02	1.28249087444231e-07	3.07230894181414e-08	3.07230894181414e-08
-0.0120000052452087	0.02	0.02	1.65146200911101e-07	4.07539817537382e-08	4.07539817537382e-08
0.027999986410141	0.02	0.02	3.61838911732605e-07	4.67653136409092e-08	4.67653136409092e-08
0.088000003695488	0.04	0.04	1.32029933366638e-07	2.89650751782397e-08	2.89650751782397e-08
0.147999991178513	0.02	0.02	1.54205578993639e-07	3.59535203612197e-08	3.59535203612197e-08
0.228000004291534	0.06	0.06	8.29338433393101e-08	1.94741446939249e-08	1.94741446939249e-08
8.98799999824884	2.9	2.9	1.11868382274498e-08	2.62370649022905e-09	2.62370649022905e-09
14.7879999984544	2.9	2.9	9.49106933069547e-09	2.63604236562963e-09	2.63604236562963e-09
18.5079999982148	0.82	0.82	2.15054003939102e-08	4.94477571355479e-09	4.94477571355479e-09
20.0479999979668	0.72	0.72	2.29232582483503e-08	5.3465611348903e-09	5.3465611348903e-09
20.8480000016093	0.08	0.08	6.73719245541171e-08	1.60197080557926e-08	1.60197080557926e-08
22.0479999982033	1.12	1.12	1.58848863765313e-08	4.19183532099703e-09	4.19183532099703e-09
23.7479999985777	0.58	0.58	2.79109656927979e-08	5.9263461547436e-09	5.9263461547436e-09
24.4679999967984	0.14	0.14	5.18145754054161e-08	1.24159670243048e-08	1.24159670243048e-08
24.7479999979905	0.14	0.14	5.83321940880178e-08	1.21702101604255e-08	1.21702101604255e-08
24.9280000072718	0.04	0.04	9.20551332946826e-08	2.22263483611242e-08	2.22263483611242e-08
25.2079999985298	0.24	0.24	3.43282416153167e-08	8.98494380789529e-09	8.98494380789529e-09
25.6079999957979	0.16	0.16	5.03739676331133e-08	1.15734127636031e-08	1.15734127636031e-08
25.9279999998212	0.16	0.16	5.01655691619378e-08	1.11748032881767e-08	1.11748032881767e-08
26.1480000011126	0.06	0.06	8.7673689057697e-08	1.88701927742001e-08	1.88701927742001e-08
26.2280000042915	0.02	0.02	1.34450119296377e-07	3.19547204761985e-08	3.19547204761985e-08
26.5679999966919	0.32	0.32	4.4610013495631e-08	8.09403028517628e-09	8.09403028517628e-09
26.9480000030994	0.06	0.06	8.52913321341172e-08	1.84429808500842e-08	1.84429808500842e-08
27.0279999864101	0.02	0.02	1.46435675905853e-07	3.32836013145021e-08	3.32836013145021e-08
27.0880000036955	0.04	0.04	6.80417365931221e-08	2.27979709150101e-08	2.27979709150101e-08
27.1479999911785	0.02	0.02	1.38677940242399e-07	3.18739615794776e-08	3.18739615794776e-08
27.2680000019073	0.1	0.1	5.89436748717201e-08	1.44807844816274e-08	1.44807844816274e-08
27.4679999959469	0.1	0.1	5.78005967298082e-08	1.41876421141613e-08	1.41876421141613e-08
27.7879999985478	0.22	0.22	3.81150901420228e-08	9.46984073511942e-09	9.46984073511942e-09
28.2279999988729	0.22	0.22	3.74805291933776e-08	9.32727481599331e-09	9.32727481599331e-09
28.7279999979053	0.28	0.28	3.28685613703355e-08	8.14692487347483e-09	8.14692487347483e-09
30.2679999983121	1.26	1.26	1.82545959455782e-08	3.67690206203975e-09	3.67690206203975e-09
32.7879999981608	1.26	1.26	2.06293109943855e-08	3.59714794284244e-09	3.59714794284244e-09
34.1280000028014	0.08	0.08	6.31109742933522e-08	1.43016858678525e-08	1.43016858678525e-08
34.4879999968835	0.28	0.28	2.5476956395634e-08	7.53794141119817e-09	7.53794141119817e-09
34.9079999986717	0.14	0.14	5.36006285206391e-08	1.1206289170644e-08	1.1206289170644e-08
35.1879999998638	0.14	0.14	4.06647894246554e-08	1.07304629227154e-08	1.07304629227154e-08
35.4079999965429	0.08	0.08	6.27584359544386e-08	1.53817819265568e-08	1.53817819265568e-08
35.5280000013113	0.04	0.04	8.82002433532069e-08	2.09265280083639e-08	2.09265280083639e-08
35.7079999978202	0.14	0.14	3.58321052057452e-08	1.07645774459074e-08	1.07645774459074e-08
36.007999998033	0.16	0.16	5.07770537602205e-08	1.05048838012715e-08	1.05048838012715e-08
36.2280000042915	0.06	0.06	6.76172811941948e-08	1.66026674740023e-08	1.66026674740023e-08
36.367999997437	0.08	0.08	3.03885714823358e-08	1.48451208865049e-08	1.48451208865049e-08
36.4879999947548	0.04	0.04	8.85903808250885e-08	2.06819706948762e-08	2.06819706948762e-08
36.6479999961456	0.12	0.12	5.58255185618048e-08	1.16521667683947e-08	1.16521667683947e-08
36.8279999983311	0.06	0.06	7.78902240963807e-08	1.68886489415128e-08	1.68886489415128e-08
36.9480000030994	0.06	0.06	6.35489171686135e-08	1.70399641521991e-08	1.70399641521991e-08
37.0679999979337	0.06	0.06	8.80704728997759e-08	1.69279004933125e-08	1.69279004933125e-08
37.4279999983311	0.3	0.3	2.62936279288545e-08	7.25796837049567e-09	7.25796837049567e-09
37.7679999959469	0.04	0.04	9.08798623339288e-08	2.10469538681754e-08	2.10469538681754e-08
37.8479999941587	0.04	0.04	5.26182473642311e-08	2.14877616941458e-08	2.14877616941458e-08
37.9280000072718	0.04	0.04	8.93188695728607e-08	2.09306323488177e-08	2.09306323488177e-08
38.047999997139	0.08	0.08	7.41008480592935e-08	1.53178201676927e-08	1.53178201676927e-08
38.1680000019074	0.04	0.04	1.1020466666752e-07	2.15783579812196e-08	2.15783579812196e-08
38.2679999959469	0.06	0.06	4.87633882579608e-08	1.77426639341721e-08	1.77426639341721e-08
